config,repeat,instance,final_upper_bound,final_lower_bound,final_relative_gap,initial_tour_seconds,initial_clk_starts,root_guided_lk_calls,root_guided_lk_improvements,root_guided_lk_reascents,root_guided_lk_seconds,root_guided_lk_total_gain,root_potential_iterations,root_ascent_seconds,instance_wall_seconds
root-hybrid8,2,data/classic/tsplib/si175.tsp,21451,21367.295814485078,0.0039021111143966178,0.091753375999999998,2,1,1,0,0.021130334000000001,4,329,0.17601562500000001,0.27236770799999999
root-hybrid8,2,data/classic/tsplib/st70.tsp,685,670.99992999909693,0.020438058395478926,0.011280417000000001,2,1,0,0,0.0059300830000000001,0,385,0.019898625,0.031365917
root-hybrid8,2,data/classic/tsplib/swiss42.tsp,1273,1271.9897885923313,0.00079356748442164062,0.0039937499999999999,2,1,1,0,0.002457875,1,153,0.0023152089999999999,0.0065243330000000002
root-hybrid8,2,data/classic/tsplib/u159.tsp,42738,41924.991047971162,0.019023093079433721,0.06254812400000001,2,1,1,0,0.0068332080000000003,397,484,0.193578,0.25699424999999998
root-hybrid8,2,data/classic/tsplib/ulysses16.tsp,6859,6858.9999999967931,4.6754312851018297e-13,0.0030054999999999999,2,1,0,0,0.001819167,0,134,0.000226333,0.0032700419999999999
root-hybrid8,2,data/classic/national/wi29.tsp,27603,27602.999999943651,2.04139599837132e-12,0.0032579159999999996,2,1,0,0,0.0020388329999999999,0,71,0.00065724999999999996,0.003968666
root-hybrid8,2,data/classic/vlsi/vlsi/xqf131.tsp,582,555.94834074195433,0.044762301130662673,0.036400124999999998,2,1,0,0,0.0097149579999999992,0,577,0.14775625000000001,0.18471570800000001
root-hybrid12,2,data/classic/tsplib/att48.tsp,10648,10599.68823369806,0.0045371681350432217,0.014427124,2,1,0,0,0.010093916,0,214,0.0056531250000000002,0.020197166999999999
root-hybrid12,2,data/classic/tsplib/bayg29.tsp,1610,1607.9853691203934,0.001251323527705936,0.0029239999999999999,2,1,0,0,0.001461375,0,137,0.00086220899999999996,0.003878584
root-hybrid12,2,data/classic/tsplib/bays29.tsp,2020,2013.3953357260446,0.0032696357791858663,0.0039590419999999994,2,1,0,0,0.0023567079999999999,0,125,0.00088691699999999998,0.0049625829999999996
root-hybrid12,2,data/classic/tsplib/berlin52.tsp,7542,7541.9999999735055,3.5129263003642498e-12,0.009040625,2,1,0,0,0.006391,0,57,0.0021812910000000001,0.011338292
root-hybrid12,2,data/classic/tsplib/bier127.tsp,120414,117430.97806154632,0.024773049134267408,0.058903876000000001,2,1,0,0,0.025912917000000001,0,422,0.11348175000000001,0.17295966700000001
root-hybrid12,2,data/classic/tsplib/brazil58.tsp,25395,25316.887550529744,0.003075898778116017,0.018008791,2,1,0,0,0.011736750000000001,0,220,0.0092644170000000005,0.027543125000000002
root-hybrid12,2,data/classic/tsplib/brg180.tsp,1960,1949.2773311365436,0.0054707494201308264,0.036006666999999999,2,1,0,0,0.013899791999999999,0,334,0.15250087500000001,0.19151812500000001
root-hybrid12,2,data/classic/tsplib/burma14.tsp,3323,3322.999999998799,3.6141671793293762e-13,0.0020652090000000001,2,1,0,0,0.001635542,0,28,4.9499999999999997e-05,0.0021495419999999999
root-hybrid12,2,data/classic/tsplib/ch130.tsp,6235,6074.8596417164263,0.025684099163363869,0.061534209000000006,2,1,0,0,0.024739000000000001,0,578,0.15451395800000001,0.21667408299999999
root-hybrid12,2,data/classic/tsplib/ch150.tsp,6636,6488.6976966289349,0.022197453793108068,0.067084331999999997,2,1,0,0,0.019725290999999999,0,600,0.23828625000000001,0.30622433300000002
root-hybrid12,2,data/classic/tsplib/d198.tsp,15929,14536.148992869335,0.087441208307531201,0.19817529099999998,2,1,1,0,0.057671500000000001,60,694,0.50801887499999998,0.70760654199999995
root-hybrid12,2,data/classic/tsplib/dantzig42.tsp,699,696.95338306543158,0.0029279212225585397,0.0081495419999999992,2,1,0,0,0.0058474579999999998,0,225,0.00389975,0.0122065
root-hybrid12,2,data/classic/national/dj38.tsp,6656,6655.9999999809961,2.8551520122514027e-12,0.0061752500000000002,2,1,0,0,0.0047540000000000004,0,43,0.00078737499999999999,0.007042291
root-hybrid12,2,data/classic/tsplib/eil101.tsp,640,627.34444740256754,0.019774300933488219,0.022512708999999999,2,1,1,0,0.0067932089999999997,6,540,0.068754750000000003,0.091611042000000004
root-hybrid12,2,data/classic/tsplib/eil51.tsp,427,422.49983691886655,0.010539023609211828,0.0056585000000000003,2,1,0,0,0.0036749170000000002,0,521,0.011977666999999999,0.01773375
root-hybrid12,2,data/classic/tsplib/eil76.tsp,548,536.99995437170719,0.020073075964037974,0.012681583,2,1,0,0,0.0073900420000000003,0,423,0.025363625000000001,0.038248125000000001
root-hybrid12,2,data/classic/tsplib/fri26.tsp,937,936.99999999893805,1.1333497877882768e-12,0.0037156260000000001,2,1,0,0,0.002663959,0,52,0.00033045900000000002,0.0041171250000000001
root-hybrid12,2,data/classic/tsplib/gr120.tsp,7038,6911.2437009000378,0.018010272676891481,0.052998498999999998,2,1,1,0,0.016264291,70,516,0.111840667,0.16595141599999999
root-hybrid12,2,data/classic/tsplib/gr137.tsp,70620,69118.352244264752,0.021263774507720875,0.074519541999999994,2,1,0,0,0.026617999999999999,0,592,0.16619658300000001,0.24153587500000001
root-hybrid12,2,data/classic/tsplib/gr17.tsp,2085,2084.9999999989241,5.1603464373974782e-13,0.003163374,2,1,0,0,0.0021769580000000001,0,121,0.00022095799999999999,0.0034294579999999998
root-hybrid12,2,data/classic/tsplib/gr21.tsp,2707,2706.9999999976822,8.5624205669313169e-13,0.0019009999999999999,2,1,0,0,0.001337583,0,29,0.000129541,0.0020899170000000002
root-hybrid12,2,data/classic/tsplib/gr24.tsp,1272,1271.9995357693901,3.6496117126599589e-07,0.004071458,2,1,0,0,0.0031711249999999999,0,122,0.000530208,0.0046633330000000004
root-hybrid12,2,data/classic/tsplib/gr48.tsp,5093,4958.9994433825923,0.026310731713608426,0.011155999999999999,2,1,0,0,0.0074975409999999999,0,318,0.0063366660000000003,0.017695374999999999
root-hybrid12,2,data/classic/tsplib/gr96.tsp,55595,54569.493520663818,0.018446019953884011,0.030342333999999999,2,1,0,0,0.017826249999999998,0,370,0.038402791999999998,0.069168375000000004
root-hybrid12,2,data/classic/tsplib/hk48.tsp,11470,11443.03742578926,0.0023507039416512691,0.0068170829999999998,2,1,0,0,0.004411875,0,162,0.0042105420000000003,0.011235708000000001
root-hybrid12,2,data/classic/tsplib/kroA100.tsp,21689,20936.495650387562,0.034695207230044635,0.026079834,2,1,0,0,0.0092145419999999992,0,391,0.056857040999999997,0.083266541999999999
root-hybrid12,2,data/classic/tsplib/kroA150.tsp,26816,26296.059282328926,0.019389197407185033,0.096414749999999994,2,1,0,0,0.031465124999999997,0,602,0.24195787499999999,0.339106833
root-hybrid12,2,data/classic/tsplib/kroB100.tsp,22327,21833.996439724335,0.022081048070751341,0.028761999999999999,2,1,1,0,0.011863458,17,400,0.055763291,0.084902792000000005
root-hybrid12,2,data/classic/tsplib/kroB150.tsp,26472,25732.496018037127,0.027935327212257208,0.10876433299999999,2,1,1,0,0.030405958,10,429,0.174365666,0.28392195799999997
root-hybrid12,2,data/classic/tsplib/kroC100.tsp,20965,20472.496949803051,0.023491678998185005,0.030734873999999999,2,1,0,0,0.014976540999999999,0,354,0.047304833999999997,0.078398582999999994
root-hybrid12,2,data/classic/tsplib/kroD100.tsp,21811,21141.497531594749,0.03069563378136039,0.030812540999999999,2,1,0,0,0.015184333,0,388,0.05509025,0.086262792000000005
root-hybrid12,2,data/classic/tsplib/kroE100.tsp,22597,21798.395755460664,0.035341162302046106,0.031782249999999998,2,1,0,0,0.015798125,0,591,0.086953000000000003,0.119076708
root-hybrid12,2,data/classic/tsplib/lin105.tsp,14523,14370.499389782033,0.010500627295873224,0.032268208,2,1,0,0,0.012863958,0,345,0.049281749999999999,0.081912333000000004
root-hybrid12,2,data/classic/tsplib/pr107.tsp,44303,39439.603513482449,0.10977578237405032,0.033938791000000003,2,1,0,0,0.019758291000000001,0,524,0.093374290999999998,0.127678667
root-hybrid12,2,data/classic/tsplib/pr124.tsp,59159,58067.492748859826,0.018450400634564039,0.037383625000000004,2,1,0,0,0.016770083000000002,0,370,0.078105290999999993,0.11604983300000001
root-hybrid12,2,data/classic/tsplib/pr136.tsp,100656,95327.533190416478,0.05293739875996982,0.060048707999999999,2,1,0,0,0.019312083000000001,0,592,0.18768020799999999,0.24835837499999999
root-hybrid12,2,data/classic/tsplib/pr144.tsp,58537,58050.966881097163,0.0083030069682907669,0.072229624999999992,2,1,0,0,0.046985499999999999,0,288,0.097980708999999999,0.17087025
root-hybrid12,2,data/classic/tsplib/pr152.tsp,74442,68056.891923902702,0.085772924909289089,0.094042708000000003,2,1,0,0,0.048979874999999999,0,621,0.246379125,0.341162042
root-hybrid12,2,data/classic/tsplib/pr76.tsp,109067,105119.98570260686,0.036188895792431591,0.015710208,2,1,0,0,0.0077954579999999999,0,342,0.022552916999999999,0.038488874999999999
root-hybrid12,2,data/classic/national/qa194.tsp,9679,9265.2477858561051,0.042747413384016414,0.226383583,2,1,1,0,0.037962000000000003,16,617,0.422676791,0.65035633299999995
root-hybrid12,2,data/classic/tsplib/rat195.tsp,2354,2293.7609553055195,0.025590078459847291,0.115443375,2,1,1,0,0.019803375000000002,2,645,0.42969075000000001,0.54640699999999998
root-hybrid12,2,data/classic/tsplib/rat99.tsp,1217,1205.9998415063767,0.009038749789337143,0.015147625,2,1,1,0,0.0047917080000000004,7,495,0.056535666999999998,0.072031582999999996
root-hybrid12,2,data/classic/tsplib/rd100.tsp,8069,7899.1874798286681,0.021045051452637492,0.038092583999999999,2,1,0,0,0.018050792,0,523,0.076361459000000007,0.114879416
root-hybrid12,2,data/classic/tsplib/si175.tsp,21451,21367.295814485078,0.0039021111143966178,0.10400395799999999,2,1,1,0,0.031874874999999997,4,329,0.17518162500000001,0.28156825000000002
root-hybrid12,2,data/classic/tsplib/st70.tsp,685,670.99992999909693,0.020438058395478926,0.018346958,2,1,0,0,0.012851292,0,385,0.020363625,0.038893875000000001
root-hybrid12,2,data/classic/tsplib/swiss42.tsp,1273,1271.9897885923313,0.00079356748442164062,0.0052401670000000004,2,1,1,0,0.0037345,1,153,0.0025707500000000001,0.0080551249999999998
root-hybrid12,2,data/classic/tsplib/u159.tsp,42738,41924.991047971162,0.019023093079433721,0.065993541000000003,2,1,1,0,0.010105291000000001,397,484,0.19265770800000001,0.25949308300000001
root-hybrid12,2,data/classic/tsplib/ulysses16.tsp,6859,6858.9999999967931,4.6754312851018297e-13,0.004199833,2,1,0,0,0.003019042,0,134,0.000217417,0.0044594159999999999
root-hybrid12,2,data/classic/national/wi29.tsp,27603,27602.999999943651,2.04139599837132e-12,0.0032625420000000002,2,1,0,0,0.0020441249999999999,0,71,0.00069491699999999997,0.004014709
root-hybrid12,2,data/classic/vlsi/vlsi/xqf131.tsp,582,555.94834074195433,0.044762301130662673,0.049985832000000001,2,1,0,0,0.023186291000000001,0,577,0.148185333,0.19873250000000001
single-knn8,3,data/classic/tsplib/att48.tsp,10648,10599.68823369806,0.0045371681350432217,0.0040337919999999996,1,0,0,0,0,0,214,0.0057600000000000004,0.0099166670000000005
single-knn8,3,data/classic/tsplib/bayg29.tsp,1610,1607.9853691203934,0.001251323527705936,0.001482042,1,0,0,0,0,0,137,0.00088829200000000005,0.0024607499999999998
single-knn8,3,data/classic/tsplib/bays29.tsp,2020,2013.3953357260446,0.0032696357791858663,0.0016509579999999999,1,0,0,0,0,0,125,0.00091175000000000002,0.0026740409999999998
single-knn8,3,data/classic/tsplib/berlin52.tsp,7542,7541.9999999735055,3.5129263003642498e-12,0.002703375,1,0,0,0,0,0,57,0.002264833,0.0050902500000000002
single-knn8,3,data/classic/tsplib/bier127.tsp,120414,117430.97806154632,0.024773049134267408,0.033452665999999999,1,0,0,0,0,0,422,0.112384583,0.14650208300000001
single-knn8,3,data/classic/tsplib/brazil58.tsp,25395,25316.887550529744,0.003075898778116017,0.0063259579999999996,1,0,0,0,0,0,220,0.0097677500000000004,0.016370417000000002
single-knn8,3,data/classic/tsplib/brg180.tsp,1960,1949.2773311365436,0.0054707494201308264,0.022733834000000001,1,0,0,0,0,0,334,0.15765216700000001,0.18345983399999999
single-knn8,3,data/classic/tsplib/burma14.tsp,3323,3322.999999998799,3.6141671793293762e-13,0.00048941700000000002,1,0,0,0,0,0,28,5.4542000000000001e-05,0.00057966699999999996
single-knn8,3,data/classic/tsplib/ch130.tsp,6235,6074.8596417164263,0.025684099163363869,0.037689792,1,0,0,0,0,0,578,0.15860333400000001,0.19692654200000001
single-knn8,3,data/classic/tsplib/ch150.tsp,6636,6488.6976966289349,0.022197453793108068,0.049364249999999998,1,0,0,0,0,0,600,0.24745504199999999,0.29767845799999998
single-knn8,3,data/classic/tsplib/d198.tsp,15989,14536.148992869335,0.09086565808560039,0.14249558300000001,1,0,0,0,0,0,694,0.52233925000000003,0.66624762500000001
single-knn8,3,data/classic/tsplib/dantzig42.tsp,699,696.95338306543158,0.0029279212225585397,0.0022239999999999998,1,0,0,0,0,0,225,0.0038704590000000001,0.0062522089999999999
single-knn8,3,data/classic/national/dj38.tsp,6656,6655.9999999809961,2.8551520122514027e-12,0.0014692920000000001,1,0,0,0,0,0,43,0.00078287500000000004,0.0023288750000000002
single-knn8,3,data/classic/tsplib/eil101.tsp,646,627.34444740256754,0.028878564392310312,0.015439,1,0,0,0,0,0,540,0.070112624999999998,0.085888541999999998
single-knn8,3,data/classic/tsplib/eil51.tsp,427,422.49983691886655,0.010539023609211828,0.0019167089999999999,1,0,0,0,0,0,521,0.012453041,0.014463375000000001
single-knn8,3,data/classic/tsplib/eil76.tsp,548,536.99995437170719,0.020073075964037974,0.005301666,1,0,0,0,0,0,423,0.025530916000000001,0.031040583
single-knn8,3,data/classic/tsplib/fri26.tsp,937,936.99999999893805,1.1333497877882768e-12,0.0010607500000000001,1,0,0,0,0,0,52,0.000329208,0.001461791
single-knn8,3,data/classic/tsplib/gr120.tsp,7108,6911.2437009000378,0.027680964983112302,0.036584417000000001,1,0,0,0,0,0,516,0.113923625,0.15164629099999999
single-knn8,3,data/classic/tsplib/gr137.tsp,70620,69118.352244264752,0.021263774507720875,0.047643625000000002,1,0,0,0,0,0,592,0.16588512499999999,0.21438275000000001
single-knn8,3,data/classic/tsplib/gr17.tsp,2085,2084.9999999989241,5.1603464373974782e-13,0.00091041699999999995,1,0,0,0,0,0,121,0.0002185,0.0011709579999999999
single-knn8,3,data/classic/tsplib/gr21.tsp,2707,2706.9999999976822,8.5624205669313169e-13,0.00056504199999999997,1,0,0,0,0,0,29,0.00013262500000000001,0.00075079200000000002
single-knn8,3,data/classic/tsplib/gr24.tsp,1272,1271.9995357693901,3.6496117126599589e-07,0.00089712500000000003,1,0,0,0,0,0,122,0.00047899999999999999,0.0014376250000000001
single-knn8,3,data/classic/tsplib/gr48.tsp,5093,4958.9994433825923,0.026310731713608426,0.0036799160000000001,1,0,0,0,0,0,318,0.0061466669999999998,0.010021291999999999
single-knn8,3,data/classic/tsplib/gr96.tsp,55595,54569.493520663818,0.018446019953884011,0.013008542,1,0,0,0,0,0,370,0.039186791999999998,0.052615958999999997
single-knn8,3,data/classic/tsplib/hk48.tsp,11470,11443.03742578926,0.0023507039416512691,0.0024345,1,0,0,0,0,0,162,0.0041672080000000004,0.0068055829999999996
single-knn8,3,data/classic/tsplib/kroA100.tsp,21689,20936.495650387562,0.034695207230044635,0.017088542000000002,1,0,0,0,0,0,391,0.065713624999999998,0.083167083000000003
single-knn8,3,data/classic/tsplib/kroA150.tsp,26816,26296.059282328926,0.019389197407185033,0.081264540999999996,1,0,0,0,0,0,602,0.25254937500000002,0.33461924999999998
single-knn8,3,data/classic/tsplib/kroB100.tsp,22344,21833.996439724335,0.022825078780686771,0.016798917,1,0,0,0,0,0,400,0.056597834,0.073777458000000004
single-knn8,3,data/classic/tsplib/kroB150.tsp,26482,25732.496018037127,0.028302393397888103,0.079980250000000003,1,0,0,0,0,0,429,0.173595792,0.25447437499999997
single-knn8,3,data/classic/tsplib/kroC100.tsp,20965,20472.496949803051,0.023491678998185005,0.01583325,1,0,0,0,0,0,354,0.046574333000000002,0.062775416000000001
single-knn8,3,data/classic/tsplib/kroD100.tsp,21811,21141.497531594749,0.03069563378136039,0.016203833000000001,1,0,0,0,0,0,388,0.051639458999999999,0.068202333000000004
single-knn8,3,data/classic/tsplib/kroE100.tsp,22597,21798.395755460664,0.035341162302046106,0.015797209,1,0,0,0,0,0,591,0.080767583000000004,0.096937624999999999
single-knn8,3,data/classic/tsplib/lin105.tsp,14523,14370.499389782033,0.010500627295873224,0.019770709000000001,1,0,0,0,0,0,345,0.056619500000000003,0.076755500000000004
single-knn8,3,data/classic/tsplib/pr107.tsp,44303,39439.603513482449,0.10977578237405032,0.014356000000000001,1,0,0,0,0,0,524,0.096999458999999996,0.111751792
single-knn8,3,data/classic/tsplib/pr124.tsp,59159,58067.492748859826,0.018450400634564039,0.021230708000000001,1,0,0,0,0,0,370,0.077262458000000006,0.099011291000000001
single-knn8,3,data/classic/tsplib/pr136.tsp,100656,95327.533190416478,0.05293739875996982,0.040542333999999999,1,0,0,0,0,0,592,0.187052792,0.22821012500000001
single-knn8,3,data/classic/tsplib/pr144.tsp,58537,58050.966881097163,0.0083030069682907669,0.025231416,1,0,0,0,0,0,288,0.098745166999999995,0.124664708
single-knn8,3,data/classic/tsplib/pr152.tsp,74442,68056.891923902702,0.085772924909289089,0.046532499999999997,1,0,0,0,0,0,621,0.25439541700000001,0.301710541
single-knn8,3,data/classic/tsplib/pr76.tsp,109067,105119.98570260686,0.036188895792431591,0.0077450000000000001,1,0,0,0,0,0,342,0.022558542000000001,0.030509959
single-knn8,3,data/classic/national/qa194.tsp,9695,9265.2477858561051,0.044327201046301688,0.191261917,1,0,0,0,0,0,617,0.42670849999999999,0.61922191699999996
single-knn8,3,data/classic/tsplib/rat195.tsp,2356,2293.7609553055195,0.026417251568115672,0.094170500000000004,1,0,0,0,0,0,645,0.45064749999999998,0.54606945900000003
single-knn8,3,data/classic/tsplib/rat99.tsp,1224,1205.9998415063767,0.014706011841195509,0.010538166,1,0,0,0,0,0,495,0.056406625000000002,0.067287208000000001
single-knn8,3,data/classic/tsplib/rd100.tsp,8069,7899.1874798286681,0.021045051452637492,0.020113875,1,0,0,0,0,0,523,0.079966416999999998,0.100445083
single-knn8,3,data/classic/tsplib/si175.tsp,21455,21367.295814485078,0.0040878203456034415,0.073695583999999995,1,0,0,0,0,0,329,0.180408333,0.256489042
single-knn8,3,data/classic/tsplib/st70.tsp,685,670.99992999909693,0.020438058395478926,0.0056389999999999999,1,0,0,0,0,0,385,0.019876082999999999,0.025740790999999999
single-knn8,3,data/classic/tsplib/swiss42.tsp,1274,1271.9897885923313,0.0015778739463647947,0.001511959,1,0,0,0,0,0,153,0.0024620829999999999,0.0041815419999999999
single-knn8,3,data/classic/tsplib/u159.tsp,43135,41924.991047971162,0.028051673861802212,0.056635499999999998,1,0,0,0,0,0,484,0.20414866600000001,0.261633542
single-knn8,3,data/classic/tsplib/ulysses16.tsp,6859,6858.9999999967931,4.6754312851018297e-13,0.001152709,1,0,0,0,0,0,134,0.00022387500000000001,0.001414792
single-knn8,3,data/classic/national/wi29.tsp,27603,27602.999999943651,2.04139599837132e-12,0.00119125,1,0,0,0,0,0,71,0.00067791699999999999,0.0019217080000000001
single-knn8,3,data/classic/vlsi/vlsi/xqf131.tsp,582,555.94834074195433,0.044762301130662673,0.027987834,1,0,0,0,0,0,577,0.15475425000000001,0.18339525000000001
root-alpha5,3,data/classic/tsplib/att48.tsp,10648,10599.68823369806,0.0045371681350432217,0.0059362919999999993,2,1,0,0,0.001758375,0,214,0.0058465419999999997,0.011915042000000001
root-alpha5,3,data/classic/tsplib/bayg29.tsp,1610,1607.9853691203934,0.001251323527705936,0.002510333,2,1,0,0,0.001045083,0,137,0.00086974999999999997,0.0034705840000000001
root-alpha5,3,data/classic/tsplib/bays29.tsp,2020,2013.3953357260446,0.0032696357791858663,0.0027973340000000003,2,1,0,0,0.0010740420000000001,0,125,0.00086724999999999997,0.0037964159999999999
root-alpha5,3,data/classic/tsplib/berlin52.tsp,7542,7541.9999999735055,3.5129263003642498e-12,0.0043699159999999997,2,1,0,0,0.0018395830000000001,0,57,0.0023556250000000001,0.0068507919999999996
root-alpha5,3,data/classic/tsplib/bier127.tsp,120414,117430.97806154632,0.024773049134267408,0.039822125,2,1,0,0,0.007193708,0,422,0.114224916,0.15463329100000001
root-alpha5,3,data/classic/tsplib/brazil58.tsp,25395,25316.887550529744,0.003075898778116017,0.0078784159999999992,2,1,0,0,0.0014487910000000001,0,220,0.0095596250000000004,0.017705292000000001
root-alpha5,3,data/classic/tsplib/brg180.tsp,1960,1949.2773311365436,0.0054707494201308264,0.028024957999999999,2,1,0,0,0.0054912499999999996,0,334,0.15418037500000001,0.18520087499999999
root-alpha5,3,data/classic/tsplib/burma14.tsp,3323,3322.999999998799,3.6141671793293762e-13,0.0010587909999999999,2,1,0,0,0.000607041,0,28,4.9416999999999998e-05,0.0011497079999999999
root-alpha5,3,data/classic/tsplib/ch130.tsp,6226,6074.8596417164263,0.024275675920908086,0.044377333999999997,2,1,1,0,0.0075928749999999998,9,578,0.157833166,0.202842416
root-alpha5,3,data/classic/tsplib/ch150.tsp,6636,6488.6976966289349,0.022197453793108068,0.054233208999999998,2,1,0,0,0.007100042,0,600,0.24277979199999999,0.29787866600000001
root-alpha5,3,data/classic/tsplib/d198.tsp,15954,14536.148992869335,0.088871192624461859,0.15526495899999998,2,1,1,0,0.015591542,35,694,0.51336420800000004,0.67002045799999999
root-alpha5,3,data/classic/tsplib/dantzig42.tsp,699,696.95338306543158,0.0029279212225585397,0.0040973750000000003,2,1,0,0,0.0017782500000000001,0,225,0.0037791669999999999,0.0080461669999999999
root-alpha5,3,data/classic/national/dj38.tsp,6656,6655.9999999809961,2.8551520122514027e-12,0.002732749,2,1,0,0,0.001271833,0,43,0.00084741700000000005,0.0036582920000000001
root-alpha5,3,data/classic/tsplib/eil101.tsp,646,627.34444740256754,0.028878564392310312,0.01982925,2,1,0,0,0.00424275,0,540,0.069486624999999996,0.089653834000000002
root-alpha5,3,data/classic/tsplib/eil51.tsp,427,422.49983691886655,0.010539023609211828,0.0029870000000000001,2,1,0,0,0.0010991659999999999,0,521,0.012148417,0.015238666999999999
root-alpha5,3,data/classic/tsplib/eil76.tsp,548,536.99995437170719,0.020073075964037974,0.0076907499999999997,2,1,0,0,0.0023697499999999999,0,423,0.025756250000000001,0.033641083000000002
root-alpha5,3,data/classic/tsplib/fri26.tsp,937,936.99999999893805,1.1333497877882768e-12,0.0017734579999999999,2,1,0,0,0.00070641599999999997,0,52,0.00033066699999999998,0.0021735830000000002
root-alpha5,3,data/classic/tsplib/gr120.tsp,7108,6911.2437009000378,0.027680964983112302,0.043829999000000001,2,1,0,0,0.0074577910000000001,0,516,0.11230925,0.15727454199999999
root-alpha5,3,data/classic/tsplib/gr137.tsp,70620,69118.352244264752,0.021263774507720875,0.054121499000000003,2,1,0,0,0.0065782080000000003,0,592,0.16677125000000001,0.22178545799999999
root-alpha5,3,data/classic/tsplib/gr17.tsp,2085,2084.9999999989241,5.1603464373974782e-13,0.0014298749999999999,2,1,0,0,0.00050045799999999996,0,121,0.00021075,0.0016882080000000001
root-alpha5,3,data/classic/tsplib/gr21.tsp,2707,2706.9999999976822,8.5624205669313169e-13,0.00078875000000000006,2,1,0,0,0.00023699999999999999,0,29,0.00014520900000000001,0.00098999999999999999
root-alpha5,3,data/classic/tsplib/gr24.tsp,1272,1271.9995357693901,3.6496117126599589e-07,0.0015622930000000002,2,1,0,0,0.00066020900000000003,0,122,0.00047249999999999999,0.0020981670000000002
root-alpha5,3,data/classic/tsplib/gr48.tsp,5093,4958.9994433825923,0.026310731713608426,0.0053617500000000002,2,1,0,0,0.001662375,0,318,0.0060465420000000002,0.011606083999999999
root-alpha5,3,data/classic/tsplib/gr96.tsp,55595,54569.493520663818,0.018446019953884011,0.016773375,2,1,0,0,0.0037400419999999998,0,370,0.038543708000000003,0.055752625
root-alpha5,3,data/classic/tsplib/hk48.tsp,11470,11443.03742578926,0.0023507039416512691,0.0036204159999999996,2,1,0,0,0.001223458,0,162,0.0043529579999999997,0.0081840839999999995
root-alpha5,3,data/classic/tsplib/kroA100.tsp,21689,20936.495650387562,0.034695207230044635,0.023058250000000002,2,1,0,0,0.0061486249999999996,0,391,0.057389000000000003,0.080807208000000005
root-alpha5,3,data/classic/tsplib/kroA150.tsp,26782,26296.059282328926,0.01814430280304211,0.074495918000000008,2,1,1,0,0.0095395840000000003,34,602,0.24853800000000001,0.32382445799999998
root-alpha5,3,data/classic/tsplib/kroB100.tsp,22328,21833.996439724335,0.022124845945703388,0.020961999999999998,2,1,1,0,0.0041555000000000003,16,400,0.054813167000000003,0.076135416999999997
root-alpha5,3,data/classic/tsplib/kroB150.tsp,26383,25732.496018037127,0.024656179432319025,0.088981667,2,1,1,0,0.0099848339999999997,99,429,0.171383334,0.26113562499999998
root-alpha5,3,data/classic/tsplib/kroC100.tsp,20965,20472.496949803051,0.023491678998185005,0.021097875000000002,2,1,0,0,0.0051687080000000002,0,354,0.047821292000000001,0.069306333999999997
root-alpha5,3,data/classic/tsplib/kroD100.tsp,21811,21141.497531594749,0.03069563378136039,0.021158293000000002,2,1,0,0,0.0050659590000000001,0,388,0.052889167000000001,0.074401250000000002
root-alpha5,3,data/classic/tsplib/kroE100.tsp,22597,21798.395755460664,0.035341162302046106,0.021515624999999997,2,1,0,0,0.0057498749999999998,0,591,0.084401833999999995,0.106256542
root-alpha5,3,data/classic/tsplib/lin105.tsp,14483,14370.499389782033,0.0077677698141246166,0.024013958000000002,2,1,1,0,0.0041857919999999998,40,345,0.052127832999999998,0.076502792
root-alpha5,3,data/classic/tsplib/pr107.tsp,44303,39439.603513482449,0.10977578237405032,0.017613957999999999,2,1,0,0,0.0033665829999999998,0,524,0.094732750000000004,0.112704083
root-alpha5,3,data/classic/tsplib/pr124.tsp,59159,58067.492748859826,0.018450400634564039,0.024276625999999999,2,1,0,0,0.0037746670000000002,0,370,0.080097957999999997,0.10486554200000001
root-alpha5,3,data/classic/tsplib/pr136.tsp,100656,95327.533190416478,0.05293739875996982,0.048558750999999997,2,1,0,0,0.0084308339999999999,0,592,0.18700354199999999,0.23620054200000001
root-alpha5,3,data/classic/tsplib/pr144.tsp,58537,58050.966881097163,0.0083030069682907669,0.031226291000000003,2,1,0,0,0.0059337499999999998,0,288,0.098004583000000006,0.12987399999999999
root-alpha5,3,data/classic/tsplib/pr152.tsp,74442,68056.891923902702,0.085772924909289089,0.049537458999999999,2,1,0,0,0.0042610840000000001,0,621,0.24902887500000001,0.29932441700000001
root-alpha5,3,data/classic/tsplib/pr76.tsp,109067,105119.98570260686,0.036188895792431591,0.011383875,2,1,0,0,0.0036510420000000002,0,342,0.022326542000000001,0.033926041999999997
root-alpha5,3,data/classic/national/qa194.tsp,9684,9265.2477858561051,0.043241657800897865,0.204053501,2,1,1,0,0.018379209000000001,11,617,0.41023587500000003,0.61555579100000002
root-alpha5,3,data/classic/tsplib/rat195.tsp,2356,2293.7609553055195,0.026417251568115672,0.102659917,2,1,0,0,0.0086510830000000004,0,645,0.43707449999999998,0.54094970799999997
root-alpha5,3,data/classic/tsplib/rat99.tsp,1224,1205.9998415063767,0.014706011841195509,0.013603459,2,1,0,0,0.0031812920000000001,0,495,0.054293792,0.068285750000000006
root-alpha5,3,data/classic/tsplib/rd100.tsp,8069,7899.1874798286681,0.021045051452637492,0.023459207999999999,2,1,0,0,0.0050239170000000001,0,523,0.074022916999999994,0.097855625000000002
